they,"[['Game types and genres', ['For anyone roughly familiar with pop culture they should not require an explanation: Genre Example Drama Max Payne Crime Grand Theft Auto Fantasy Kingdom Hearts, Fable Horror Resident Evil Mystery Indigo Prophecy Science Fiction Doom, Half Life War and Espionage Metal Gear Solid, Ghost Recon Western / Eastern / Frontier Red Dead Revolver, Ninja Gaiden', 'Modern games take the best of all worlds and incorporate them into a thoroughly entertaining collection of game mechanics and storytelling conventions.']], ['moby-dick-002-chapter-1-loomings', ['If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.', 'What do they here?But look!', 'Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.', 'They must get just as nigh the water as they possibly can without falling', 'And there they stand- miles of them- leagues.', 'Inlanders all, they come from lanes and alleys, streets avenues- north, east, south, and west.', 'Yet here they all unite.', 'Tell me, does the magnetic virtue of the needles of the compasses of all those ships attract them thither?Once more.', 'I abandon the glory and distinction of such of\\xef\\xac\\x81ces to those who like them.', 'True, they rather order me about some, and make me jump from spar to spar, like a grasshopper in a May meadow.', 'however they may thump and punch me about, I have the 4Created for Lit2Go on the web at etc.usf.eduMoby', 'Again, I always go to sea as a sailor, because they make a point of paying me for my trouble, whereas they never pay passengers a single penny that I ever heard of.', 'would they let me- since it is but well to be on friendly terms with all the inmates of the place one lodges in.', 'Dick: Chapter 1 by Herman Melvillemy inmost soul, endless processions of the whale, and, mid most of them all, one grand hooded phantom, like a snow hill in the air.7Created for Lit2Go on the web at etc.usf.edu']]]",18,9
thing,"[['moby-dick-002-chapter-1-loomings', ['And at \\xef\\xac\\x81rst, this sort of thing is unpleasant enough.', 'With other men, perhaps, such things would not have been inducements; but as for me, I am tormented with an everlasting itch for things remote.']]]",2,1
this experiment,"[['moby-dick-002-chapter-1-loomings', ['Should you ever be athirst in the great American desert, try this experiment, if your caravan happen to be supplied with a metaphysical professor.']]]",1,0.5
this game type,"[['Game types and genres', ['Combat simulations and racecar simulations are relatively popular in this game type.']]]",1,0.5
this part,"[['moby-dick-002-chapter-1-loomings', ['I take it that this part of the bill must have run something like this:""Grand']]]",1,0.5
this pine-tree,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
this shabby part,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
this shepherd's head,"[['moby-dick-002-chapter-1-loomings', [""But though the picture lies thus tranced, and though this pine-tree shakes down its sighs like leaves upon this shepherd's head, yet all were vain, unless the shepherd's eye were \\xef\\xac\\x81xed upon the magic stream before him.""]]]",1,0.5
this sort,"[['moby-dick-002-chapter-1-loomings', ['And at \\xef\\xac\\x81rst, this sort of thing is unpleasant enough.']]]",1,0.5
this the invisible police,"[['moby-dick-002-chapter-1-loomings', ['But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",1,0.5
this whaling voyage,"[['moby-dick-002-chapter-1-loomings', ['And, doubtless, my going on this whaling voyage, formed part of the grand programme of Providence that was drawn up a long time ago.']]]",1,0.5
this world,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
"this:""grand","[['moby-dick-002-chapter-1-loomings', ['I take it that this part of the bill must have run something like this:""Grand']]]",1,0.5
those creature,"[['moby-dick-002-chapter-1-loomings', ['It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.']]]",1,0.5
those stage manager,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
thousand,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
tiger-lilies-,"[['moby-dick-002-chapter-1-loomings', ['Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm']]]",1,0.5
time,"[['moby-dick-002-chapter-1-loomings', ['But even this wears off in time.']]]",1,0.5
trial,"[['moby-dick-002-chapter-1-loomings', ['For my part, I abominate all honorable respectable toils, trials, and tribulations of every kind whatsoever.']]]",1,0.5
tribulation,"[['moby-dick-002-chapter-1-loomings', ['For my part, I abominate all honorable respectable toils, trials, and tribulations of every kind whatsoever.']]]",1,0.5
two handful,"[['moby-dick-002-chapter-1-loomings', ['Why did the poor poet of Tennessee, upon suddenly receiving two handfuls of silver, deliberate whether to buy him a coat, which he sadly needed, or invest his money in a pedestrian trip to Rockaway Beach?']]]",1,0.5
upon thousand,"[['moby-dick-002-chapter-1-loomings', ['Posted like silent sentinels all around the town, stand thousands upon thousands of mortal men \\xef\\xac\\x81xed in ocean reveries.']]]",1,0.5
various disguise,"[['moby-dick-002-chapter-1-loomings', ['""BLOODY BATTLE IN AFFGHANISTAN.""Though I cannot tell why it was exactly that those stage managers, the Fates, put me down for this shabby part of a whaling voyage, when others were set down for magni\\xef\\xac\\x81cent parts in high tragedies, and short and easy parts in genteel comedies, and jolly parts in farces- though I cannot tell why this was exactly; yet, now that I recall all the circumstances, I think I can see a little into the springs and motives which being cunningly presented to me under various disguises, induced me to set about performing the part I did, besides cajoling me into the delusion that it was a choice resulting from my own unbiased freewill and discriminating judgment.']]]",1,0.5
very nearly the same feeling,"[['moby-dick-002-chapter-1-loomings', ['If they but knew it, almost all men in their degree, some time or other, cherish very nearly the same feelings towards the ocean with me.']]]",1,0.5
video game,"[['Game types and genres', ['By Lindsay Grace Game Type Although sometimes used interchangeably in the industry, there is a distinct difference between game type and game genre in video games.']]]",1,0.5
view,"[['moby-dick-002-chapter-1-loomings', [""Dick: Chapter 1 by Herman Melvillesatisfaction of knowing that it is all right; that everybody else is one way or other served in much the same way- either in a physical or metaphysical point of view, that is; and so the universal thump is passed round, and all hands should rub each other's shoulder-blades, and be content.""]]]",1,0.5
voyage,"[['moby-dick-002-chapter-1-loomings', ['""WHALING VOYAGE BY ONE ISHMAEL.""']]]",1,0.5
warcraft,"[['Game types and genres', [""Famous RPGs include, Baldour's Gate, Fable, Might and Magic, Neverwinter Nights, Ultima, and World of Warcraft.""]]]",1,0.5
water,"[['moby-dick-002-chapter-1-loomings', ['Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.', 'Yes, as every one knows, meditation and water are wedded for ever.', 'Water- there is not a drop of water there!']]]",4,2
water-gazers,"[['moby-dick-002-chapter-1-loomings', ['Look at the crowds of water-gazers there.']]]",1,0.5
wave,"[['moby-dick-002-chapter-1-loomings', ['Its extreme downtown is the battery, where that noble mole is washed by waves, and cooled by breezes, which a few hours previous were out of sight of land.']]]",1,0.5
we,"[['Game types and genres', ['When discussing game story, we distinguish game type as a description of game play, and game genre as a description of the narrative content of the game.']], ['moby-dick-002-chapter-1-loomings', ['But that same image, we ourselves see in all rivers and oceans.', 'The act of paying is perhaps the most uncomfortable in\\xef\\xac\\x82iction that the two orchard thieves entailed upon us.', 'The urbane activity with which a man receives money is really marvellous, considering that we so earnestly believe money to be the root of all earthly ills, and that on no account can a monied man enter heaven.', 'how cheerfully we consign ourselves to perdition!Finally, I always go to sea as a sailor, because of the wholesome exercise and pure air of the fore-castle deck.']]]",5,2.5
week day,"[['moby-dick-002-chapter-1-loomings', ['But these are all landsmen; of week days pent up in lath and plaster- tied to counters, nailed to benches, clinched to desks.']]]",1,0.5
wharf,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
what,"[['moby-dick-002-chapter-1-loomings', ['What do you see?-', 'What do they here?But look!', 'What is the chief element he employs?', 'Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm', 'It is quite as much as I can do to take care of myself, without taking care of ships, barques, brigs, schooners, and what not.', 'What does that indignity amount to, weighed, I mean, in the scales of the New Testament?', 'But being paid,- what will compare with it?', 'Not ignoring what is good, I am quick to perceive a horror, and could still be social with it-']]]",8,4
whitehall,"[['moby-dick-002-chapter-1-loomings', ['Go from Corlears Hook to Coenties Slip, and from thence, by Whitehall, northward.']]]",1,0.5
who,"[['Game types and genres', ['The people who play these games tend be the oldest population of the game playing community.']], ['moby-dick-002-chapter-1-loomings', ['And still deeper the meaning of that story of Narcissus, who because he could not grasp the tormenting, mild image he saw in the fountain, plunged into it and was drowned.', 'I abandon the glory and distinction of such of\\xef\\xac\\x81ces to those who like them.', 'And as for going as cook,- though I confess there is considerable glory in that, a cook being a sort of of\\xef\\xac\\x81cer on ship-board- yet, somehow, I never fancied broiling fowls;- though once broiled, judiciously buttered, and judgmatically salted and peppered, there is no one who will speak more respectfully, not to say reverentially, of a broiled fowl than I will.', ""Who ain't a slave?"", 'But wherefore it was that after having repeatedly smelt the sea as a merchant sailor, I should now take it into my head to go on a whaling voyage; this the invisible police of\\xef\\xac\\x81cer of the Fates, who has the constant surveillance of me, and secretly dogs me, and in\\xef\\xac\\x82uences me in some unaccountable way- he can better answer than any one else.']]]",6,3
wind,"[['moby-dick-002-chapter-1-loomings', ['For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",1,0.5
world,"[['Game types and genres', [""Famous RPGs include, Baldour's Gate, Fable, Might and Magic, Neverwinter Nights, Ultima, and World of Warcraft.""]]]",1,0.5
yonder cottage,"[['moby-dick-002-chapter-1-loomings', ['Dick: Chapter 1 by Herman Melvilleeach with a hollow trunk, as if a hermit and a cruci\\xef\\xac\\x81x were within; and here sleeps his meadow, and there sleep his cattle; and up from yonder cottage goes a sleepy smoke.']]]",1,0.5
yonder warehouse,"[['moby-dick-002-chapter-1-loomings', ['Nothing will content them but the extremest limit of the land; loitering under the shady lee of yonder warehouses will not suf\\xef\\xac\\x81ce.']]]",1,0.5
you,"[['moby-dick-002-chapter-1-loomings', ['Right and left, the streets take you waterward.', 'What do you see?-', 'Say you are in the country; in some high land of lakes.', 'Take almost any path you please, and ten to one it carries you down in a dale, and leaves you there by a pool in the stream.', 'Let the most absent-minded of men be plunged in his deepest reveries- stand that man on his legs, set his feet a-going, and he will infallibly lead you to water, if water there be in all that region.', 'Should you ever be athirst in the great American desert, try this experiment, if your caravan happen to be supplied with a metaphysical professor.', 'He desires to paint you the dreamiest, shadiest, quietest, most enchanting bit of romantic landscape in all the valley of the Saco.', 'Go visit the Prairies in June, when for scores on scores of miles you wade knee-deep among Tiger-lilies- what is the one charm', 'Were Niagara but a cataract of sand, would you travel your thousand miles to see it?', 'Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?', 'For to go as a passenger you must needs have a purse, and a purse is but a rag unless you have something in it.', 'It is out of the idolatrous dotings of the old Egyptians upon broiled ibis and roasted river horse, that you see the mummies of those creatures in their huge bakehouses the pyramids.', ""It touches one's sense of honor, particularly if you come of an old established family in the land, the Van Rensselaers, or Randolphs, or Hardicanutes."", 'And more than all, if just previous to putting your hand into the tar-pot, you have been lording it as a country schoolmaster, making the tallest boys stand in awe of you.', 'The transition is a keen one, I assure you, from a schoolmaster to a sailor, and requires a strong decoction of Seneca and the Stoics to enable you to grin and bear it.', 'Do you think the archangel Gabriel thinks anything the less of me, because I promptly and respectfully obey that old hunks in that particular instance?', 'For as in this world, head winds are far more prevalent than winds from astern (that is, if you never violate the Pythagorean maxim), so for the most part the Commodore on the quarter-deck gets his atmosphere at second hand from the sailors on the forecastle.']]]",23,11.5
your \xef\xac\x81rst voyage,"[['moby-dick-002-chapter-1-loomings', ['Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?']]]",1,0.5
your caravan,"[['moby-dick-002-chapter-1-loomings', ['Should you ever be athirst in the great American desert, try this experiment, if your caravan happen to be supplied with a metaphysical professor.']]]",1,0.5
your hand,"[['moby-dick-002-chapter-1-loomings', ['And more than all, if just previous to putting your hand into the tar-pot, you have been lording it as a country schoolmaster, making the tallest boys stand in awe of you.']]]",1,0.5
your insular city,"[['moby-dick-002-chapter-1-loomings', ['There now is your insular city of the Manhattoes, belted round by wharves as Indian isles by coral reefs- commerce surrounds it with her surf.']]]",1,0.5
your ship,"[['moby-dick-002-chapter-1-loomings', ['Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?']]]",1,0.5
your thousand mile,"[['moby-dick-002-chapter-1-loomings', ['Were Niagara but a cataract of sand, would you travel your thousand miles to see it?']]]",1,0.5
yourself,"[['moby-dick-002-chapter-1-loomings', ['Why upon your \\xef\\xac\\x81rst voyage as a passenger, did you yourself feel such a mystical vibration, when \\xef\\xac\\x81rst told that you and your ship were now out of sight of land?']]]",1,0.5
